"date","mean_chla"
"2003-04-08",0.221175134181976
"2003-04-17",0.264935517949717
"2003-04-18",0.277950361371041
"2003-04-20",0.260573351383209
"2003-06-10",0.269409999251365
"2003-06-30",0.284035713308387
"2003-07-15",0.22285121679306
"2003-08-07",0.245741950472196
"2003-08-10",0.192231044173241
"2003-08-23",0.279472708702088
"2003-08-25",0.194936007261276
"2003-08-29",0.194494927922885
"2003-09-08",0.261702924966812
"2003-09-10",0.23257751762867
"2003-09-17",0.259567788014045
"2003-09-20",0.22076183060805
"2003-09-23",0.271214485168457
"2003-09-30",0.429665153225263
"2004-05-03",0.259698867797852
"2004-05-12",0.253158511763269
"2004-05-22",0.298476797342301
"2004-05-27",0.271214991807938
"2004-07-22",0.240605543057124
"2004-07-31",0.125239948928356
"2004-08-14",0.154200240969658
"2004-08-22",0.2185718609641
"2004-08-25",0.197948421492721
"2004-08-29",0.206201803684235
"2004-09-07",0.208535204762998
"2004-09-09",0.333343498408795
"2004-09-24",0.176608696579933
"2004-09-29",0.240269592404365
"2005-04-05",0.224049016833305
"2005-04-19",0.230451044109133
"2005-04-21",0.232110019773245
"2005-04-25",0.320331825150384
"2005-05-04",0.239402796659205
"2005-05-13",0.229940094053745
"2005-06-21",0.202598676085472
"2005-06-27",0.231436310956876
"2005-07-26",0.221328362822533
"2005-08-20",0.205368181833854
"2005-08-29",0.204708193739255
"2005-08-30",0.185392469167709
"2005-09-06",0.184902923554182
"2006-05-05",0.288762067045484
"2006-05-08",0.165341721640692
"2006-05-09",0.281494335782143
"2006-05-17",0.251349851489067
"2006-05-18",0.204730875790119
"2006-05-21",0.319801682233811
"2006-06-09",0.27258148478965
"2006-06-10",0.273335942855248
"2006-07-07",0.149365484714508
"2006-07-14",0.208982668817043
"2006-08-21",0.18046332682882
"2006-09-12",0.24050574725674
"2006-09-15",0.260223612189293
"2006-09-16",0.330235574303604
"2006-09-19",0.20726958490335
"2007-04-01",0.243511793965643
"2007-04-04",0.304954184264672
"2007-04-05",0.233543050560084
"2007-04-07",0.158802685141563
"2007-04-13",0.219219722847144
"2007-04-16",0.191492895994868
"2007-04-26",0.234902879366508
"2007-04-29",0.244631131490071
"2007-05-02",0.230136053069778
"2007-05-03",0.273092251271009
"2007-05-06",0.173210889101028
"2007-05-09",0.231500238180161
"2007-05-21",0.233714372850954
"2007-05-22",0.184391951560974
"2007-05-25",0.181606888771057
"2007-06-07",0.268102072534107
"2007-06-26",0.214589448273182
"2007-07-05",0.18527173101902
"2007-07-08",0.263731449842453
"2007-07-31",0.196611422631476
"2007-08-01",0.257555186748505
"2007-08-22",0.247679861968961
"2007-09-10",0.219366425275802
"2008-04-17",0.163453295826912
"2008-04-20",0.232000287208292
"2008-05-09",0.278632038831711
"2008-05-13",0.252215423754283
"2008-05-21",0.194129504263402
"2008-05-25",0.276653813464301
"2008-05-31",0.213032313236376
"2008-06-26",0.250616401433945
"2008-06-29",0.226630434393883
"2008-07-05",0.178883822584474
"2008-07-21",0.181666556280106
"2008-07-24",0.226962780723205
"2008-07-28",0.306033318432478
"2008-08-14",0.202551290392876
"2008-09-03",0.169307622313499
"2008-09-05",0.32037752866745
"2008-09-22",0.2215555626899
"2008-09-30",0.201389019879011
"2009-04-02",0.175798270512711
"2009-04-05",0.265506280416792
"2009-04-22",0.236923173069954
"2009-05-07",0.186244892803106
"2009-05-13",0.243525910169579
"2009-05-29",0.330181976656119
"2009-05-30",0.105708757042885
"2009-06-01",0.249955360065488
"2009-06-05",0.277629673480988
"2009-06-14",0.24930915934965
"2009-07-16",0.241068212823434
"2009-09-12",0.226099213957787
"2009-09-14",0.2289819419384
"2009-09-25",0.7165444791317
"2010-04-10",0.240862764418125
"2010-04-19",0.179916223883628
"2010-05-15",0.236007481813431
"2010-05-31",0.314157515764236
"2010-06-18",0.197310067035935
"2010-07-17",0.160241678357124
"2010-07-23",0.267621178665887
"2010-09-02",0.222820650537809
"2010-09-09",0.196312762796879
"2010-09-15",0.186169892549515
"2010-09-24",0.216481118248059
"2010-09-26",1.37307691574097
"2011-04-02",0.249586999416351
"2011-04-08",0.194749996066093
"2011-04-10",0.287393393615882
"2011-04-22",0.233171637241657
"2011-04-27",0.280786198620894
"2011-05-02",0.238465249538422
"2011-05-03",0.205048307776451
"2011-05-24",0.163542780009183
"2011-05-30",0.298312415368855
"2011-07-15",0.236080884933472
"2011-07-26",0.320321652947403
"2011-07-29",0.219773736782372
"2011-08-03",0.238668069243431
"2011-08-14",0.285682263970375
"2011-09-15",0.17156225749675
"2011-09-26",0.226209015530698
"2016-04-26",32.9965198437373
"2016-04-30",21.2409707102925
"2016-05-02",27.9916045913665
"2016-05-05",25.301468594869
"2016-05-06",5.69700299232052
"2016-05-09",33.8344004328658
"2016-05-10",22.567992528967
"2016-05-11",27.1403448690215
"2016-05-12",26.3217162966728
"2016-05-15",20.5702030857404
"2016-05-20",28.0432453155518
"2016-05-23",35.3746317410469
"2016-05-27",20.2993600532413
"2016-05-29",24.3304463949054
"2016-05-31",28.286240957
"2016-06-01",25.5155052408915
