"date","mean_chla"
"2002-05-21",11.6517464380998
"2002-07-02",26.5213152567546
"2002-08-06",11.8921627998352
"2002-08-13",36.6952362060547
"2002-08-22",58.0618875424067
"2003-01-10",8.32224857144884
"2003-01-25",57.3467193510798
"2003-02-09",33.2358953952789
"2003-02-11",33.723765633323
"2003-03-13",26.519983291626
"2003-03-23",18.5136266435896
"2003-03-24",8.47538288434346
"2003-04-08",21.4323166847229
"2003-04-12",32.851759983943
"2003-04-18",5.95521446791562
"2003-05-06",0.235219001770019
"2003-05-11",170.580119736493
"2003-05-14",0.290556289255619
"2003-06-20",0.26192644238472
"2003-06-26",6.85772895812989
"2003-07-04",59.6545517481864
"2003-07-13",37.482406616211
"2003-08-04",0.309725999832153
"2003-08-07",16.9463714599609
"2003-08-08",29.1877886454264
"2003-08-18",20.8063974380494
"2003-08-20",0.533839166164398
"2003-08-23",77.5062103271486
"2003-08-30",44.5794853210449
"2003-09-08",34.1486320495605
"2003-09-23",183.149230957031
"2003-10-04",0.263857781887054
"2003-10-06",82.6467257181805
"2003-10-10",71.9868927001953
"2003-10-16",90.890500916375
"2003-10-25",30.2289535999298
"2003-11-07",19.5093505134185
"2003-11-13",40.5115298165215
"2003-11-16",24.0937921032309
"2003-11-20",44.1006393536925
"2003-11-23",14.5190451361916
"2003-12-07",0.678073990803498
"2004-01-11",13.8138676191631
"2004-01-17",35.7657250491056
"2004-01-26",7.87311055925156
"2004-02-07",16.1161017517249
"2004-02-28",38.7949645996094
"2004-02-29",37.8443721107074
"2004-03-01",32.6047096252442
"2004-03-05",14.937502861023
"2004-03-07",2.00192999839783
"2004-03-13",9.70040202140809
"2004-03-17",194.52986907959
"2004-03-21",24.4664865732193
"2004-03-26",13.442031621933
"2004-03-29",23.2586237589518
"2004-05-01",12.6743768692017
"2004-05-09",0.975998103618622
"2004-05-16",3.5978787560016
"2004-05-20",8.49017792195082
"2004-05-22",0.282773127158483
"2004-05-23",0.39915144443512
"2004-05-27",15.58713035658
"2004-06-11",0.278482213616371
"2004-06-14",0.227100059390068
"2004-06-15",3.08518946915865
"2004-06-20",0.201201659440994
"2004-07-16",0.276311129331589
"2004-08-14",53.467023229599
"2004-08-19",0.0879487469792366
"2004-08-21",0.637371468544006
"2004-08-22",78.7228849232198
"2004-08-27",43.5401351928712
"2004-08-29",43.456184387207
"2004-09-07",29.6398002952337
"2004-09-08",51.0290847505842
"2004-09-14",4.40119838714599
"2004-09-24",149.7172164917
"2004-10-04",205.84846496582
"2004-11-04",116.027125775814
"2004-11-10",2.86923909187317
"2004-11-13",59.73126745224
"2004-11-26",98.7133305917184
"2004-12-03",10.7069911162058
"2004-12-07",0.267877709407073
"2005-04-02",44.9948312214443
"2005-04-21",60.185871442159
"2005-04-23",37.5413315525422
"2005-04-25",13.8741686046123
"2005-04-29",37.5910110473633
"2005-05-04",4.36295134680612
"2005-05-05",152.77707118988
"2005-05-07",44.1499366462231
"2005-05-08",23.5756651560465
"2005-05-11",31.5166908899943
"2005-05-14",0.256178110837936
"2005-05-15",4.50569277576038
"2005-05-23",6.76463041305542
"2005-05-26",0.298116356134415
"2005-05-29",7.06701278686523
"2005-07-01",0.378703713417053
"2005-07-03",12.8244107133812
"2005-07-07",0.271961033344269
"2005-07-10",6.89455917974313
"2005-07-11",59.5383328029088
"2005-07-23",5.49403977394104
"2005-07-26",2.7874412894249
"2005-08-20",74.2273094296455
"2005-08-21",53.0457209348679
"2005-09-06",57.6151084899902
"2005-09-12",36.7020457874645
"2005-09-24",0.160417050123215
"2006-04-04",62.7900675364902
"2006-04-14",28.7693318923314
"2006-04-16",13.6445437776191
"2006-04-17",409.892761230469
"2006-04-23",39.4442562527127
"2006-04-26",41.0468697981401
"2006-04-29",28.5856432914734
"2006-05-03",26.8328314887153
"2006-05-05",188.428646850586
"2006-05-06",14.5254646937052
"2006-05-08",15.6792531609535
"2006-05-09",4.03048048019409
"2006-05-11",3.88440322875976
"2006-05-12",2.86002221206824
"2006-06-06",0.390263184905053
"2006-06-09",13.0626833215356
"2006-06-10",14.1949906440882
"2006-07-05",0.12430152669549
"2006-07-08",3.71505011831011
"2006-07-21",390.948326945305
"2006-07-23",138.137008666992
"2006-07-27",1.98589622974396
"2006-07-28",5.92187213897705
"2006-07-30",96.6817674636841
"2006-08-03",98.0895653792791
"2006-08-25",39.392286337339
"2006-08-29",33.2959802415636
"2006-08-31",32.0992856459184
"2006-09-04",57.6215604146322
"2006-09-07",61.4538955688476
"2006-09-19",65.078803807497
"2006-09-23",34.0449079786028
"2006-09-28",65.1945980787278
"2007-04-01",11.2757352590561
"2007-04-02",6.60091513395309
"2007-04-04",13.3289613723755
"2007-04-05",6.12058055400849
"2007-04-07",18.8582000732422
"2007-04-10",8.33983087539672
"2007-04-14",28.4010297457378
"2007-04-15",2.49209320545196
"2007-04-17",4.75275111446778
"2007-04-26",1.73793835639953
"2007-04-28",2.76643498106436
"2007-05-01",6.64428544044494
"2007-05-03",8.26311016413901
"2007-05-15",5.64718592437831
"2007-07-05",3.75025231497628
"2007-07-08",47.9895343780518
"2007-07-15",122.039278203791
"2007-07-23",52.2741336822509
"2007-08-13",17.138839509752
"2007-09-01",33.8591156005859
"2007-09-08",24.3060980493372
"2007-09-10",43.7319183349609
"2008-04-15",423.111259460449
"2008-04-20",16.9635636806488
"2008-04-27",39.1906116485596
"2008-04-29",8.20192670822144
"2008-05-06",2.12063558027148
"2008-05-07",5.66326526800791
"2008-05-19",33.6750324113028
"2008-05-25",3.96909046173096
"2008-05-26",8.73355827331542
"2008-05-31",3.88179445266724
"2008-06-04",0.124141082167625
"2008-06-07",0.167752563953399
"2008-07-21",4.96353912353516
"2008-07-22",0.372529059648514
"2008-07-28",152.098451097806
"2008-09-04",22.5351952115695
"2009-04-02",18.8184759616851
"2009-04-12",28.7961714608328
"2009-04-13",6.08986385464669
"2009-04-19",13.606483247545
"2009-04-22",7.56993269920348
"2009-05-07",7.24940503636997
"2009-05-08",9.51998727971857
"2009-05-11",5.88063377600449
"2009-05-13",6.68583604267666
"2009-05-17",0.403593719005585
"2009-05-21",5.53490320841471
"2009-05-26",0.24695364634196
"2009-05-29",17.1498270359906
"2009-05-30",6.21760447820028
"2009-06-01",37.769884109497
"2009-06-02",0.318221992254257
"2009-06-05",23.7693302631378
"2009-06-12",5.14630224969652
"2009-08-07",4.65562915802002
"2009-08-08",31.3435338338216
"2009-09-09",57.4915675291648
"2009-09-11",71.99327694286
"2009-09-12",41.4013068755468
"2009-09-17",12.5827049775557
"2010-04-01",41.1437724431356
"2010-04-16",50.2512310634959
"2010-05-12",0.236288815736771
"2010-05-14",85.5310293833416
"2010-05-15",4.02547883987427
"2010-05-18",2.59101425939136
"2010-05-20",53.1971260070801
"2010-05-27",0.232271239161491
"2010-06-05",0.361789792776108
"2010-06-21",0.23944715410471
"2010-06-22",0.466908966501554
"2010-07-13",22.159672164917
"2010-07-17",22.884947458903
"2010-07-23",5.26163673400879
"2010-08-15",31.4256956917899
"2010-08-31",3.14370703697205
"2010-09-02",1.24582040309906
"2010-09-03",50.9461790323256
"2010-09-04",5.31846916675567
"2010-09-06",12.1804064644708
"2010-09-09",0.310625702142715
"2010-09-26",152.258226513863
"2011-04-08",12.5460648437341
"2011-04-10",3.75456719206912
"2011-04-11",12.1006787674768
"2011-04-17",3.19451427459717
"2011-04-19",2.48635267317295
"2011-04-22",0.252141408622265
"2011-04-27",8.14927195356442
"2011-04-28",6.53573852115207
"2011-04-30",5.46776636441549
"2011-05-01",3.16543342669805
"2011-05-08",4.74696244796117
"2011-05-11",16.5361746152242
"2011-05-14",0.276781320571899
"2011-05-22",9.88711261749268
"2011-05-24",30.5658127844334
"2011-05-31",2.18891453742981
"2011-07-02",2.8368885666132
"2011-07-04",0.318662166595459
"2011-07-13",4.86255311965943
"2011-07-23",3.54637503623962
"2011-07-24",5.7868081501552
"2011-07-29",0.235181326667468
"2011-08-09",0.247819721698761
"2011-08-20",3.63948178291321
"2011-09-05",9.7519604365031
"2011-09-07",17.156400680542
"2011-09-30",18.5313847329882
"2012-04-04",17.9806789398193
"2016-04-26",11.1486292638277
"2016-05-02",19.2386765480042
"2016-05-08",12.6200636909122
"2016-05-09",18.2870813039216
"2016-05-10",10.0671024858952
"2016-05-12",17.2700328486306
"2016-05-14",27.1310855500838
"2016-05-22",25.0424235343933
"2016-05-23",24.1949332952499
"2016-05-31",21.6789768763951
"2016-06-01",24.1587133407593
"2016-06-05",9.91189599037171
"2016-06-06",25.9426969540747
"2016-06-09",31.4876068860292
"2016-06-23",52.2478328227997
"2016-07-08",11.4975020885468
"2016-07-14",12.1084949970245
"2016-07-21",4.35788044333458
"2016-07-25",13.5671749114991
"2016-08-01",35.272029876709
"2016-08-08",37.1814369678497
"2016-08-13",24.8836900989215
"2016-08-16",44.4169790267944
"2016-08-17",24.1849464774132
"2016-08-21",18.840636909008
"2016-08-24",37.542470269733
"2016-08-29",33.6251472644508
"2016-09-04",49.1571960151196
"2016-09-22",49.9075335945402
"2016-09-27",176.88747985363
"2017-04-02",26.2782240552562
"2017-04-08",1.04930794239044
"2017-04-20",11.3468979199727
"2017-04-25",14.7077349424362
"2017-04-26",55.894884387652
"2017-05-03",16.4192345900969
"2017-05-04",0.858979046344757
"2017-05-05",36.1547606331961
"2017-05-06",11.0336665548384
"2017-05-08",7.3880386352539
"2017-05-09",18.7523270155254
"2017-05-14",20.805816411972
"2017-05-17",5.48479747772217
"2017-05-18",44.1765111287435
"2017-05-25",16.4096954359728
"2017-06-03",0.901962518692017
"2017-06-17",8.3359203338623
"2017-07-18",43.8758028083377
"2017-07-24",9.60005617141723
"2017-07-29",105.901985168457
"2017-09-02",25.8788073857625
"2017-09-14",131.230285644531
"2017-09-29",48.4244390487671
"2018-04-25",28.1294872210576
"2018-04-26",33.7719535827637
"2018-05-07",89.2424807548523
"2018-05-12",41.785323818028
"2018-05-14",9.75438820322354
"2018-05-16",16.7903247144487
"2018-05-19",7.50808898276753
"2018-05-26",18.5701680113288
"2018-05-27",27.2715436574072
"2018-05-28",22.0878774178655
"2018-05-30",4.64345738291741
"2018-06-14",37.3070699467379
"2018-06-24",32.3724409370195
"2018-06-30",36.5792588233948
"2018-07-04",75.765334116088
"2018-07-05",44.4435305595398
"2018-07-07",135.333286310945
"2018-07-08",23.2320595502853
"2018-07-27",133.148671095786
"2018-08-03",109.89983462152
"2018-08-31",49.9029621376711
"2018-09-04",35.0213924129804
"2018-09-08",22.1624314598739
"2018-09-19",46.7630244493484
"2018-09-23",70.5829666137696
"2018-09-24",42.3245537757874
"2018-09-28",46.1917120913665
"2018-09-30",88.5768498102824
"2019-04-02",14.9374564488729
"2019-04-05",15.7258051685665
"2019-04-09",11.9410707950592
"2019-04-10",15.3060511442331
"2019-04-11",16.09760995274
"2019-04-15",16.3870809525251
"2019-04-19",18.5515202283859
"2019-04-21",12.7026760452672
"2019-04-22",14.0082224696875
"2019-04-25",20.8445151272942
"2019-05-10",3.19305109977722
"2019-05-11",4.21057220300039
"2019-05-12",14.2239920298258
"2019-05-14",0.451626479625702
"2019-05-15",11.5867515802383
"2019-05-16",18.4779196693784
"2019-05-24",27.3932923109908
"2019-06-19",21.0233027140299
"2019-06-27",24.7999201183734
"2019-06-28",25.607752869837
"2019-06-29",0.555983245372772
"2019-07-01",14.3196341603994
"2019-07-03",0.0544502176344395
"2019-07-11",7.76999164479119
"2019-07-15",94.3102381856818
"2019-07-20",1.13206134736538
"2019-07-24",30.6892038524151
"2019-07-25",9.74268983490765
"2019-07-30",266.229326327642
"2019-08-03",1.31758191188176
"2019-08-07",23.4930521900004
"2019-08-08",35.8009039968252
"2019-08-13",0.558671534061432
"2019-08-23",22.6743747790654
"2019-08-25",38.825052311023
"2019-08-26",107.190088252227
"2019-08-31",74.6941636064473
"2019-09-05",75.9350240707398
"2019-09-07",137.335342407227
"2019-09-08",21.6634069681168
"2019-09-11",66.8009454182216
"2019-09-17",59.0329324563344
"2019-09-20",80.1312403316084
"2019-09-28",55.421404115359
"2020-04-01",29.3791675567627
"2020-04-02",15.0044379194578
"2020-04-08",24.0863617496057
"2020-04-15",40.6516248041933
"2020-04-18",25.6492364135655
"2020-04-19",30.7175439233365
"2020-04-20",35.301615330908
"2020-04-24",17.9251950823743
"2020-04-25",18.3661379969638
"2020-04-26",14.9745505650838
"2020-04-27",15.3505092461904
"2020-05-06",15.6698573568593
"2020-05-08",13.6272390589995
"2020-05-10",52.4487899939219
"2020-05-11",10.8736587047577
"2020-05-12",13.0438975021243
"2020-05-13",8.44829750061035
"2020-05-15",5.02102315425873
"2020-05-20",0.402888089418411
"2020-05-26",17.217387676239
