"date","mean_chla"
2004-04-04,43.3695130174989
2004-04-05,43.0797847234286
2004-04-25,55.388136503682
2004-04-27,57.3480318944369
2004-04-28,54.2589463400723
2004-05-01,80.5428870922497
2004-05-03,66.0518010876009
2004-05-04,74.3982781671708
2004-05-12,112.148222054216
2004-05-16,87.4730630411596
2004-05-22,91.8272930345692
2004-05-23,56.5220624804498
2004-05-26,65.5627860719758
2004-05-29,72.3719529803795
2004-05-30,50.4998645071658
2004-05-31,66.4875990969163
2004-06-01,52.5498924255371
2004-06-07,44.6105365753174
2004-06-14,37.153872490271
2004-06-16,48.1333673414431
2004-06-18,38.2677312639025
2004-06-30,68.0469249725342
2004-07-02,35.7764293515321
2004-07-06,36.9534124692281
2004-07-07,56.1722599321783
2004-07-09,58.2009887695312
2004-07-12,61.3046108881632
2004-07-18,69.2782440185547
2004-07-19,47.388088158871
2004-07-23,41.4185299120451
2004-07-31,43.8590299384132
2004-08-01,35.5955392892162
2004-08-04,33.6069829748677
2004-08-07,49.7171138763428
2004-08-11,34.1874085630865
2004-08-14,33.9130913794781
2004-08-16,46.4798569394784
2004-08-20,40.2321398757225
2004-08-29,35.2270310719808
2004-09-01,16.4535604065115
2004-09-02,33.7253476381302
2004-09-07,28.1003261239191
2004-09-08,35.8526713551052
2004-09-11,23.8281396059659
2004-09-14,29.7070491064529
2004-09-17,22.6321659147614
2004-09-18,30.8566582586574
2004-09-20,32.4706107960083
2004-09-21,32.3592323881857
2004-09-23,32.874199652336
2004-09-24,43.9919833846638
